"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Task","27459","Dataload: VehicleCatalog - Chronic failures in step ""Load Categorization Schema from Firstlook Schema""","","Medium","V-DataOps","dbo","012 : Database Operations","09/04/13 04:54 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","8","8","06/11/15 10:55 PM","06/11/15 10:55 PM","","Closed (Completed)"
"Task","27463","Report to show which dealers are sending Trim and Model Code from DMS","","Medium","Juliana Kennedy","","012 : Database Operations","09/04/13 06:33 PM","012:Database Operations","Michelle Clay","","","0","Bill Hummel","0","0","06/18/15 10:08 PM","06/18/15 10:08 PM","","Closed (Completed)"
"Task","27468","SF:82641, Request to Import Pricing from VINSolutions-Collection Auto Group","","Medium","Bill Hummel","dbo","012 : Database Operations","09/04/13 08:27 PM","012:Database Operations","James Pluff","82641","","0","Bill Hummel","4","4","09/23/13 09:12 PM","09/23/13 09:12 PM","","Closed (Completed)"
"Task","27476","Current bid vs starting bid - auctions","","Medium","V-DataOps","dbo","012 : Database Operations","09/05/13 01:45 PM","012:Database Operations","Jen Domonkos","","","0","Bill Hummel","0","0","09/05/13 07:07 PM","09/05/13 07:07 PM","","Closed (Completed)"
"Task","27485","Reports for Accounting Team","","Medium","V-DataOps","Vendor","012 : Database Operations","09/05/13 05:20 PM","012:Database Operations","Juliana Kennedy","","","0","Juliana Kennedy","0","0","03/23/15 08:28 PM","03/23/15 08:28 PM","","Closed (Completed)"
"Inquiry","27490","Toyota vehicles not decoding the style ID","","Medium","Devaraj Sundaram","","012 : Database Operations","09/05/13 09:50 PM","012:Database Operations","Devaraj Sundaram","","","0","Bill Hummel","0","0","09/06/13 12:34 PM","03/11/14 10:51 PM","","Closed (Responded)"
"Task","27550","Request to Prevent Lot-Data Source Images from Loading into Master File","","Medium","Bill Hummel","dbo","012 : Database Operations","09/12/13 08:22 PM","012:Database Operations","James Pluff","83036","","0","Bill Hummel","2","2","09/19/13 04:21 PM","09/19/13 04:21 PM","","Closed (Completed)"
"Task","27563","Stage and Load: Chrome Vehicle Description data: Packages hardcoded to production","","Medium","V-DataOps","dbo","012 : Database Operations","09/13/13 04:26 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","4","4","06/02/15 04:44 PM","06/02/15 04:44 PM","","Closed (Completed)"
"Feature","27569","SF:83107, Enhancement Request - Ability to Split Inventory in export to Ebiz","","Medium","Chris Fant","","012 : Database Operations","09/13/13 09:14 PM","012:Database Operations","Chris Fant","83107","","0","Bill Hummel","0","0","09/13/13 10:18 PM","09/17/13 08:28 PM","","Closed (Implemented)"
"Project","27573","Estimate 'CM Available' Step for SIS Dealers","","Medium","Michael Leddon","","012 : Database Operations","09/16/13 04:32 PM","012:Database Operations","Michael Leddon","","","0","Bill Hummel","0","0","06/01/15 05:23 PM","06/01/15 05:23 PM","","Closed (Completed)"
"Bug","27588","SF:83031, Units information not matching on Smartauction from Max export","","Medium","App Support","","012 : Database Operations","09/17/13 05:28 PM","012:Database Operations","Chris Fant","83031","","0","Joy Wilson","0","0","10/07/13 08:50 PM","10/08/13 10:03 PM","","Closed (Verified)"
"Task","27594","Integrate Pricing Loader Lookup Failures into PitStop","","not in use","V-DataOps","","012 : Database Operations","09/18/13 12:52 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","06/11/15 11:17 PM","06/11/15 11:17 PM","","Closed (Completed)"
"Task","27610","SF:83342, Option Codes from DMS Not Exporting in GID Export","","Medium","V-DBO-QA","dbo","012 : Database Operations","09/19/13 08:35 PM","012:Database Operations","James Pluff","83342","","0","Chris Fant","0","0","11/01/13 09:15 PM","11/01/13 09:15 PM","","Closed (Completed)"
"Internal Defect","27613","Merchandising workflow.Inventory view timing out","","Medium","J. Travis Huber","","012 : Database Operations","09/19/13 11:18 PM","012:Database Operations","J. Travis Huber","","","0","Bill Hummel","0","0","06/18/15 10:03 PM","06/18/15 10:03 PM","","Closed (Fixed)"
"Task","27615","Add recepients to the MAX Ad Usage By Store report","","Medium","Bill Hummel","","012 : Database Operations","09/20/13 02:57 PM","012:Database Operations","Devaraj Sundaram","","","0","Bill Hummel","0","0","09/23/13 07:55 PM","09/23/13 07:55 PM","","Closed (Completed)"
"Task","27624","Arkona Adapter Package - Updates","","Medium","Bill Hummel","dbo","012 : Database Operations","09/20/13 07:37 PM","012:Database Operations","Juliana Kennedy","","","0","Bill Hummel","0","0","11/06/13 04:36 PM","11/06/13 04:36 PM","","Closed (Completed)"
"Feature","27658","SF:83534, Include Video Urls From Homenet Feed To Our GID","","Medium","App Support","dbo","012 : Database Operations","09/24/13 03:54 PM","012:Database Operations","Chris Fant","83534","","0","Bill Hummel","0","0","11/04/13 05:04 PM","11/08/13 03:57 PM","","Closed (Implemented)"
"Task","27669","New Loader and Datafeeder:  AutoMate - Needs job created and scheduled in PROD","","Medium","Kris Franken","dbo","012 : Database Operations","09/25/13 03:10 PM","012:Database Operations","Juliana Kennedy","","","0","Kris Franken","0","0","09/25/13 06:01 PM","09/25/13 06:01 PM","","Closed (Completed)"
"Task","27672","AutoMate Loader:  Get RecievedDate from IMT for Sales Data","","Medium","Bill Hummel","dbo","012 : Database Operations","09/25/13 05:56 PM","012:Database Operations","Juliana Kennedy","","","0","Bill Hummel","0","0","10/02/13 07:04 PM","10/02/13 07:04 PM","","Closed (Completed)"
"Bug","27686","SF:83687, TMV- Missing Values/Not Data","","Medium","Chris Fant","","012 : Database Operations","09/27/13 03:35 PM","012:Database Operations","Chris Fant","83687","","0","Bill Hummel","0","0","10/01/13 06:03 PM","10/01/13 08:16 PM","","Closed (Fixed)"
"Bug","27716","SF:83764, Appraisal Closing Rate Report showing incorrect information","","Medium","Chris Fant","","012 : Database Operations","09/30/13 09:48 PM","012:Database Operations","Chris Fant","83764","","0","Chris Fant","0","0","11/01/13 09:21 PM","11/01/13 09:21 PM","","Closed (Fixed)"
"Feature","27734","SF:83904, Ping market listings-missing units","","Medium","Chris Fant","","012 : Database Operations","10/02/13 03:16 PM","012:Database Operations","Chris Fant","83904","","0","Bill Hummel","0","0","09/29/14 09:42 PM","10/20/14 09:28 PM","","Closed (Implemented)"
"Task","27752","Motorwerks BMW Filter Change Request - 2 Ebiz Exports","","Medium","Bill Hummel","","012 : Database Operations","10/04/13 04:32 PM","012:Database Operations","Kim Schoeneck","83934","","0","Bill Hummel","0","0","10/04/13 05:13 PM","10/04/13 05:13 PM","","Closed (Completed)"
"Task","27764","MAX Photo usage report showing inaccurate data","","Medium","Juliana Kennedy","dbo","012 : Database Operations","10/07/13 04:45 PM","012:Database Operations","Devaraj Sundaram","","","0","Bill Hummel","0","0","12/06/13 10:12 PM","12/06/13 10:12 PM","","Closed (Completed)"
"Task","27775","SPOC Parser: Update multi-map to ignore empty source columns","","Medium","V-DataOps","","012 : Database Operations","10/08/13 03:58 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","4","4","06/12/15 03:33 PM","06/12/15 03:33 PM","","Closed (Completed)"
"Task","27806","Update CarSoup extract to filter listings > a year old","","Medium","V-DBO-QA","","012 : Database Operations","10/10/13 10:00 PM","012:Database Operations","Jen Domonkos","","","0","Brad Fultz","0","0","10/11/13 06:33 PM","11/01/13 04:06 PM","","Closed (Completed)"
"Inquiry","27821","SF:84293, Turn on Stock Photo - Chrome","","Medium","Chris Fant","","012 : Database Operations","10/11/13 07:18 PM","012:Database Operations","Chris Fant","84293","","0","Ben Piskor","0","0","11/11/13 03:09 PM","11/11/13 03:10 PM","","Closed (Responded)"
"Task","27829","KBB schema/data change:  load to beta and test for impact prior to Nov 1","","Medium","Bill Hummel","dbo","012 : Database Operations","10/14/13 01:36 PM","012:Database Operations","Jen Domonkos","","","0","Bill Hummel","0","0","12/27/13 08:21 PM","12/27/13 08:21 PM","","Closed (Completed)"
"Task","27832","SF: 84357, Current issues with PING Data","","Critical","V-DBO-QA","","012 : Database Operations","10/14/13 02:07 PM","012:Database Operations","Joy Wilson","84357","","0","Chris Fant","0","0","11/01/13 08:41 PM","11/01/13 08:41 PM","","Closed (Completed)"
"Bug","27859","SF:84459, No Data in Optimal Inventory Graph","","Medium","Chris Fant","","012 : Database Operations","10/15/13 07:05 PM","012:Database Operations","Chris Fant","84459","","0","Chris Fant","0","0","11/01/13 09:28 PM","11/01/13 09:28 PM","","Closed (Fixed)"
"Task","27882","PING Listing and ModelConfiguration Loaders: Change DriveTrainID to SMALLINT","","Medium","Bill Hummel","dbo","012 : Database Operations","10/17/13 06:18 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","4","4","02/29/16 05:26 PM","02/29/16 05:26 PM","","Closed (Completed)"
"Task","27888","Archive carfax data older than 1 year","","Medium","Bill Hummel","","012 : Database Operations","10/17/13 08:09 PM","012:Database Operations","Jen Domonkos","","","0","Bill Hummel","0","0","03/20/15 01:51 PM","03/20/15 01:51 PM","","Closed (Completed)"
"Task","27891","Export Reconciliation","","Medium","V-DBO-Backlog","HAGTRACKER","012 : Database Operations","10/17/13 10:12 PM","012:Database Operations","T. Di Salvio","","","0","Bill Hummel","0","0","06/01/15 08:47 PM","06/01/15 08:47 PM","","Closed (Completed)"
"Bug","27902","SF:84655, Book Region Discrepancies","","Medium","Chris Fant","","012 : Database Operations","10/18/13 07:22 PM","012:Database Operations","Chris Fant","84655","","0","Ben Piskor","0","0","10/24/13 10:13 PM","10/24/13 10:13 PM","","Closed (Fixed)"
"Task","27929","Clear out the old cars.com user accounts for the new two factor auth process","","Medium","Kris Franken","dbo","012 : Database Operations","10/22/13 09:15 PM","012:Database Operations","Chad L Sosna","","","0","Kris Franken","0","0","10/23/13 02:57 PM","10/23/13 02:57 PM","","Closed (Completed)"
"Task","27971","SF: 84890 - Setup New Export to Dealer Inspire","","Medium","Bill Hummel","dbo","012 : Database Operations","10/25/13 05:42 PM","012:Database Operations","Paco Lebron","84890","","0","Paco Lebron","0","0","11/25/13 08:17 PM","11/25/13 08:17 PM","","Closed (Completed)"
"Task","28009","Create dedicated AD service account for ""maxdecoder"" windows service","","High","Kris Franken","","012 : Database Operations","10/29/13 08:53 PM","012:Database Operations","Zac Brown","","","0","Kris Franken","0","0","12/05/13 05:49 PM","12/05/13 05:49 PM","","Closed (Completed)"
"Schedule Item","28038","DBO November 1, 2013 Case Closures (RESOLVED STATUS CASES)","","Medium","Chris Fant","NOVEMBER1unRESOLVEDCLOSURES","012 : Database Operations","11/01/13 03:17 PM","012:Database Operations","Chris Fant","","","0","Chris Fant","0","0","11/01/13 04:47 PM","11/01/13 04:47 PM","6713,7018,8435,8581,10084,10098,10137,11880,25495,","Closed (Completed)"
"Schedule Item","28039","DBO November 1, 2013 Case Closures (UNRESOLVED STATUS CASES)","","Medium","Chris Fant","NOVEMBER1unRESOLVEDCLOSURES","012 : Database Operations","11/01/13 03:22 PM","012:Database Operations","Chris Fant","","","0","Chris Fant","0","0","11/01/13 04:48 PM","11/01/13 04:48 PM","","Closed (Completed)"
"Task","28106","SF:83207, Import Lot Price from VIN Solutions","","High","Bill Hummel","","012 : Database Operations","11/05/13 11:58 PM","012:Database Operations","Ben Piskor","83207","","0","Bill Hummel","16","16","06/16/15 06:19 PM","06/16/15 06:19 PM","","Closed (Completed)"
"Task","28138","Metrics Reports - Prioritization of Dropdown Reports ","","Medium","V-DBO-QA","DMSI-PITSTOP","012 : Database Operations","11/08/13 04:02 PM","012:Database Operations","Chris Fant","","","0","Chris Fant","0","0","01/02/14 04:32 PM","01/02/14 04:32 PM","","Closed (Completed)"
"Bug","28159","SF:85419, Market Listings- Main Competitor now showing up","","Medium","Bill Hummel","market-listings","012 : Database Operations","11/08/13 11:21 PM","012:Database Operations","Ben Piskor","85419","","0","Bill Hummel","0","0","08/20/15 02:40 PM","08/20/15 02:40 PM","","Closed (Fixed)"
"Task","28193","SF:85233, Request to import a pricing feed from Ecarlist","","High","Chris Fant","","012 : Database Operations","11/12/13 10:20 PM","012:Database Operations","Ben Piskor","85233","","0","Chris Fant","0","0","12/06/13 06:26 PM","12/06/13 06:26 PM","","Closed (Completed)"
"Inquiry","28202","Pushing data into a windy city store","","Medium","V-DBO-QA","","012 : Database Operations","11/13/13 02:47 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","11/21/13 06:02 PM","11/21/13 06:03 PM","","Closed (Responded)"
"Feature","28224","SF:85276, Import Pricing from VIN Solutions","","High","Bill Hummel","","012 : Database Operations","11/15/13 06:28 PM","012:Database Operations","Ben Piskor","85276","","0","Bill Hummel","0","0","06/01/15 08:15 PM","06/01/15 08:15 PM","28395,","Closed (Implemented)"
"Task","28232","GID Export: Remove Chrome StyleID","","Medium","Bill Hummel","dbo","012 : Database Operations","11/15/13 10:44 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","11/19/13 10:06 PM","11/19/13 10:06 PM","","Closed (Completed)"
"Inquiry","28271","Sending to Cases@ Post-FBz Investigation","","Medium","V-DBO-QA","","012 : Database Operations","11/21/13 03:38 PM","012:Database Operations","V-DBO-QA","","","0","Chris Fant","0","0","11/21/13 04:05 PM","11/21/13 04:05 PM","","Closed (Responded)"
"Inquiry","28272","This is an Automated Case Creation Test","","Medium","V-DBO-QA","","012 : Database Operations","11/21/13 04:04 PM","012:Database Operations","V-DBO-QA","","","0","Chris Fant","0","0","11/21/13 05:36 PM","11/21/13 05:38 PM","","Closed (Responded)"
"Inquiry","28284","Bayshore Ford Truck Sales- Request to Activate Stock Photos for New/Used Inventory","","Medium","Chris Fant","","012 : Database Operations","11/21/13 05:07 PM","012:Database Operations","App Support","","","0","Kris Franken","0","0","11/21/13 05:37 PM","11/21/13 06:01 PM","","Closed (Responded)"
"Inquiry","28296","Testing 444","","Medium","V-DBO-QA","","012 : Database Operations","11/22/13 05:55 PM","012:Database Operations","V-DBO-QA","","","0","Chris Fant","0","0","11/22/13 08:25 PM","11/22/13 08:25 PM","","Closed (Responded)"
"Inquiry","28298","TESTING TESTING 1 2 3","","Medium","V-DBO-QA","","012 : Database Operations","11/22/13 06:37 PM","012:Database Operations","V-DBO-QA","","","0","Chris Fant","0","0","11/22/13 08:25 PM","11/22/13 08:25 PM","","Closed (Responded)"
"Inquiry","28350","FW: Harry Brown's - SF85644","","Medium","V-DBO-QA","","012 : Database Operations","12/02/13 07:36 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","09/03/14 06:41 PM","09/03/14 06:41 PM","","Closed (Responded)"
"Task","28351",": Autofair- Group Redistribution Report","","Medium","Elizabeth Wimmer","Michaelleddon","012 : Database Operations","12/02/13 11:14 PM","012:Database Operations","Elizabeth Wimmer","","","0","Elizabeth Wimmer","0","0","03/05/14 10:03 PM","03/05/14 10:03 PM","","Closed (Completed)"
"Inquiry","28356","Test Email","","Medium","V-DBO-QA","","012 : Database Operations","12/03/13 04:05 PM","012:Database Operations","V-DBO-QA","","","0","Bill Hummel","0","0","12/03/13 11:29 PM","12/03/13 11:29 PM","","Closed (Responded)"
"Project","28358","BCIT Export Integration","","Medium","Paco Lebron","dbo","012 : Database Operations","12/03/13 04:27 PM","012:Database Operations","Paco Lebron","","","0","Kris Franken","0","0","12/11/13 01:43 PM","12/23/13 10:17 PM","","Closed (Completed)"
"Inquiry","28359","Another Test111","","Medium","V-DBO-QA","","012 : Database Operations","12/03/13 04:38 PM","012:Database Operations","V-DBO-QA","","","0","Chris Fant","0","0","12/04/13 07:43 PM","12/04/13 07:43 PM","","Closed (Responded)"
"Inquiry","28364","Issue:  Sold units are being exported to vendors via the GID Pass-through","","Medium","V-DBO-QA","dbo","012 : Database Operations","12/03/13 08:43 PM","012:Database Operations","V-DBO-QA","","","0","Michael Leddon","0","0","01/24/14 05:22 PM","01/24/14 05:22 PM","","Closed (Responded)"
